,revid,parentid,user,timestamp,size,comment,time,year_month,article,anon
0,1321125893,1320957748,HandsomeFella,2025-11-08T21:35:38Z,268958,removed [[Category:Activists for Palestinian solidarity]]; added [[Category:Swedish activists for Palestinian solidarity]] using [[WP:HC|HotCat]],2025-11-08 21:35:38,2025-11,Greta Thunberg,
1,1320957748,1320795695,Paprikaiser,2025-11-07T19:42:51Z,268950,/* Activism from 2022 to early 2023 */ Replaced link ([[WP:AMAZON]]),2025-11-07 19:42:51,2025-11,Greta Thunberg,
2,1320795695,1320788341,Bishonen,2025-11-06T20:36:00Z,269169,"Undid revision [[Special:Diff/1320788341|1320788341]] by [[Special:Contributions/Jacob Kemp123|Jacob Kemp123]] ([[User talk:Jacob Kemp123|talk]]). The version with ""cum"" is correct; you are thinking of a different meaning of the word. Did you see it was a blue link? You broke it.",2025-11-06 20:36:00,2025-11,Greta Thunberg,
3,1320788341,1319875005,Jacob Kemp123,2025-11-06T19:47:26Z,269165,Vanadalism: cum,2025-11-06 19:47:26,2025-11,Greta Thunberg,
4,1319875005,1319544152,GreenC bot,2025-11-01T12:11:25Z,269169,Reformat 2 URLs ([[en:User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]]),2025-11-01 12:11:25,2025-11,Greta Thunberg,
5,1319544152,1319544107,Wikipedialuva,2025-10-30T13:06:21Z,269163,"Cleaned up using [[WP:AutoEd|AutoEd]], [[Wikipedia:MOSNUMscript|script]]-assisted date audit and style fixes per [[MOS:NUM]]",2025-10-30 13:06:21,2025-10,Greta Thunberg,
6,1319544107,1318733088,Wikipedialuva,2025-10-30T13:05:45Z,269064,"clean up, [[WP:AWB/T|typo(s) fixed]]: Vice President → vice president, In 20 October 2023 → On 20 October 2023, ’s → 's",2025-10-30 13:05:45,2025-10,Greta Thunberg,
7,1318733088,1318732564,Xan747,2025-10-25T17:35:48Z,269241,/* Gaza humanitarian aid floatillas */ clarify Geneva Conventions against intentional starvation of civilians,2025-10-25 17:35:48,2025-10,Greta Thunberg,
8,1318732564,1318732405,Xan747,2025-10-25T17:31:24Z,269200,/* Gaza humanitarian aid floatillas */ sp and grammar,2025-10-25 17:31:24,2025-10,Greta Thunberg,
9,1318732405,1318711417,Xan747,2025-10-25T17:30:06Z,269196,"/* Gaza humanitarian aid floatillas */ what was initially intended as some light copy edits turned into a substantial rewrite of the first several paragraphs to remove redundant information, include additional background about the blockade and hopefully other improvements.",2025-10-25 17:30:06,2025-10,Greta Thunberg,
10,1318711417,1318710745,Arjayay,2025-10-25T14:58:20Z,267410,Duplicate word removed,2025-10-25 14:58:20,2025-10,Greta Thunberg,
11,1318710745,1318710324,Xan747,2025-10-25T14:52:35Z,267414,"/* Gaza Freedom Flotilla */ changed section name to ""Gaza humanitarian aid floatillas"" since more than one floatilla are mentioned",2025-10-25 14:52:35,2025-10,Greta Thunberg,
12,1318710324,1318681098,Xan747,2025-10-25T14:49:01Z,267403,"/* Gaza Freedom Flotilla */ less awkward attribution of ""symbolic amount of aid"" to Madleen's crew; fix mangled wikilink text to Global Sumud Flotilla",2025-10-25 14:49:01,2025-10,Greta Thunberg,
13,1318681098,1318672693,Deamonpen,2025-10-25T10:18:47Z,267441,/* Gaza Freedom Flotilla */ aid,2025-10-25 10:18:47,2025-10,Greta Thunberg,
14,1318672693,1318658686,Lova Falk,2025-10-25T09:00:16Z,266921,/* Gaza Freedom Flotilla */ it is not the bbc who says that the amount of aid was symbolic - probably israel.,2025-10-25 09:00:16,2025-10,Greta Thunberg,
15,1318658686,1318252287,Deamonpen,2025-10-25T06:50:37Z,266919,/* Gaza Freedom Flotilla */ aid,2025-10-25 06:50:37,2025-10,Greta Thunberg,
16,1318252287,1317716494,FatPie123,2025-10-22T20:25:35Z,266521,Unfinished sentence,2025-10-22 20:25:35,2025-10,Greta Thunberg,
17,1317716494,1317674297,Xan747,2025-10-19T16:42:34Z,266490,/* Gaza Freedom Flotilla */ removed poorly-sourced factoid about the carbon cost of the flotilla. the citation lacks contextual information and contains dubious computations made by an unrecognized private solar panel installation company. see [https://en.wikipedia.org/w/index.php?title=Talk:Greta_Thunberg&diff=prev&oldid=1317716131 talk]] for further details.,2025-10-19 16:42:34,2025-10,Greta Thunberg,
18,1317674297,1317663468,Burrobert,2025-10-19T10:54:14Z,266987,/* Gaza Freedom Flotilla */ Trimming further by removing items sourced to social media (quora and instagram),2025-10-19 10:54:14,2025-10,Greta Thunberg,
19,1317663468,1317663388,Lova Falk,2025-10-19T09:08:02Z,267463,/* Gaza Freedom Flotilla */ comma,2025-10-19 09:08:02,2025-10,Greta Thunberg,
20,1317663388,1317662758,Lova Falk,2025-10-19T09:07:25Z,267464,"WP:UNDUE so trimmed. This is an article about Thunberg, not about the flotilla. You can add your full text to [[Global Sumud Flotilla]] where it belongs",2025-10-19 09:07:25,2025-10,Greta Thunberg,
21,1317662758,1317661527,Lova Falk,2025-10-19T09:02:19Z,268323,no space,2025-10-19 09:02:19,2025-10,Greta Thunberg,
22,1317661527,1317648694,Lova Falk,2025-10-19T08:50:52Z,268324,/* Gaza Freedom Flotilla */ trimmed sentence had lost it good grammar,2025-10-19 08:50:52,2025-10,Greta Thunberg,
23,1317648694,1317647648,Lynngol,2025-10-19T07:06:52Z,268334,added link,2025-10-19 07:06:52,2025-10,Greta Thunberg,
24,1317647648,1317167003,Lynngol,2025-10-19T06:56:57Z,267597,added section,2025-10-19 06:56:57,2025-10,Greta Thunberg,
25,1317167003,1317111643,Throughthemind,2025-10-16T18:47:03Z,266008,Copying from [[Category:Veganism activists]] to [[Category:Women veganism activists]] using [[c:Help:Cat-a-lot|Cat-a-lot]],2025-10-16 18:47:03,2025-10,Greta Thunberg,
26,1317111643,1316811416,GOLDIEM J,2025-10-16T11:28:32Z,265970,/* Early life */Inappropriate.,2025-10-16 11:28:32,2025-10,Greta Thunberg,
27,1316811416,1316752891,Alexandraaaacs1989,2025-10-14T16:45:43Z,265990,/* Press */ Added protest paradigm see also template,2025-10-14 16:45:43,2025-10,Greta Thunberg,
28,1316752891,1316636548,Temesgeolog,2025-10-14T08:45:17Z,265944,,2025-10-14 08:45:17,2025-10,Greta Thunberg,
29,1316636548,1316552190,Freakmighty,2025-10-13T17:19:35Z,265922,/* Gaza Freedom Flotilla */ Remove duplicate ref,2025-10-13 17:19:35,2025-10,Greta Thunberg,
30,1316552190,1316465302,Yacàwotçã,2025-10-13T03:30:23Z,266191,,2025-10-13 03:30:23,2025-10,Greta Thunberg,
31,1316465302,1316424809,Muboshgu,2025-10-12T17:00:11Z,266189,/* Gaza Freedom Flotilla */ so she posted a bad tweet? [[WP:UNDUE]],2025-10-12 17:00:11,2025-10,Greta Thunberg,
32,1316424809,1316076360,JeffUK,2025-10-12T11:00:57Z,267617,"/* ""The Greta effect"" */ Add reference to google trends article to support inclusion of the graph.",2025-10-12 11:00:57,2025-10,Greta Thunberg,
33,1316076360,1316074837,Lova Falk,2025-10-10T09:21:05Z,267232,the lead was stripped of too much information.,2025-10-10 09:21:05,2025-10,Greta Thunberg,
34,1316074837,1316074141,Olamina,2025-10-10T09:04:21Z,266896,"Fix typo, altered summary for brevity",2025-10-10 09:04:21,2025-10,Greta Thunberg,
35,1316074141,1316074003,Olamina,2025-10-10T08:56:45Z,267045,Removing repetitive info that already appears in specific sections in the article.,2025-10-10 08:56:45,2025-10,Greta Thunberg,
36,1316074003,1316073403,Olamina,2025-10-10T08:55:17Z,268056,Updating initial summary to bring it current,2025-10-10 08:55:17,2025-10,Greta Thunberg,
37,1316073403,1315971321,Olamina,2025-10-10T08:48:10Z,268182,Added June 2025 Flotilla,2025-10-10 08:48:10,2025-10,Greta Thunberg,
38,1315971321,1315806296,Trilomonk,2025-10-09T18:50:52Z,268143,Fixed typo,2025-10-09 18:50:52,2025-10,Greta Thunberg,
39,1315806296,1315774573,Agnieszka653,2025-10-08T19:30:18Z,268142,Added Greta Thunberg October 7th 2025 social media post plus Times of London citation.,2025-10-08 19:30:18,2025-10,Greta Thunberg,
40,1315774573,1315772347,Altenmann,2025-10-08T15:43:39Z,266714,"she is  not only ""climate activist""",2025-10-08 15:43:39,2025-10,Greta Thunberg,
41,1315772347,1315737600,Xan747,2025-10-08T15:25:48Z,266717,/* Infobox */ bold change occupation to known_for and Activist to Climate change and anti-war activism per [[Talk:Greta_Thunberg#Greta_Thunberg's_occupation|talk]],2025-10-08 15:25:48,2025-10,Greta Thunberg,
42,1315737600,1315731264,PhotographyEdits,2025-10-08T10:33:21Z,266704,remove link,2025-10-08 10:33:21,2025-10,Greta Thunberg,
43,1315731264,1315730661,Lova Falk,2025-10-08T09:32:00Z,266708,/* Gaza Freedom Flotilla */ added text,2025-10-08 09:32:00,2025-10,Greta Thunberg,
44,1315730661,1315730259,Lova Falk,2025-10-08T09:27:18Z,266111,CE,2025-10-08 09:27:18,2025-10,Greta Thunberg,
45,1315730259,1315730138,Lova Falk,2025-10-08T09:23:44Z,266124,/* top */ CE,2025-10-08 09:23:44,2025-10,Greta Thunberg,
46,1315730138,1315729989,Lova Falk,2025-10-08T09:22:46Z,266128,/* top */ CE,2025-10-08 09:22:46,2025-10,Greta Thunberg,
47,1315729989,1315729842,Lova Falk,2025-10-08T09:21:30Z,266119,/* Gaza Freedom Flotilla */ update,2025-10-08 09:21:30,2025-10,Greta Thunberg,
48,1315729842,1315729628,Tammbeck,2025-10-08T09:20:21Z,265804,Sp.,2025-10-08 09:20:21,2025-10,Greta Thunberg,
49,1315729628,1315729481,Lova Falk,2025-10-08T09:18:38Z,265804,CE,2025-10-08 09:18:38,2025-10,Greta Thunberg,
50,1315729481,1315667478,Lova Falk,2025-10-08T09:17:36Z,265810,/* top */ much shorter for the lead!,2025-10-08 09:17:36,2025-10,Greta Thunberg,
51,1315667478,1315640729,Kind Tennis Fan,2025-10-08T00:01:59Z,266330,Minor rearrangement.,2025-10-08 00:01:59,2025-10,Greta Thunberg,
52,1315640729,1315554141,BappleBusiness,2025-10-07T20:27:47Z,266330,copyediting lead,2025-10-07 20:27:47,2025-10,Greta Thunberg,
53,1315554141,1315553952,Martinevans123,2025-10-07T09:03:03Z,266331,fully sourced in main body?,2025-10-07 09:03:03,2025-10,Greta Thunberg,
54,1315553952,1315536161,XYZ 250706,2025-10-07T09:01:03Z,266116,Unsourced,2025-10-07 09:01:03,2025-10,Greta Thunberg,
55,1315536161,1315533304,Mazamadao,2025-10-07T05:57:27Z,266331,Official pronunciation by herself?,2025-10-07 05:57:27,2025-10,Greta Thunberg,
56,1315533304,1315506161,Einsof,2025-10-07T05:23:45Z,266370,/* top */,2025-10-07 05:23:45,2025-10,Greta Thunberg,
57,1315506161,1315502285,Bohemian Baltimore,2025-10-07T01:19:51Z,266371,/* External links */ Category:Activists for Sámi rights,2025-10-07 01:19:51,2025-10,Greta Thunberg,
58,1315502285,1315487136,Steel1943,2025-10-07T00:53:30Z,266331,"/* Gaza Freedom Flotilla */ fix common [[MOS:REFSPACE]] spacing errors, replaced: /ref> <ref → /ref><ref",2025-10-07 00:53:30,2025-10,Greta Thunberg,
59,1315487136,1315486909,CRau080,2025-10-06T23:19:47Z,266332,/* Pro-Palestinian activism */ long hyphen,2025-10-06 23:19:47,2025-10,Greta Thunberg,
60,1315486909,1315481455,CRau080,2025-10-06T23:18:03Z,266328,"/* Gaza Freedom Flotilla */ surname, not given name, to refer to subject of article",2025-10-06 23:18:03,2025-10,Greta Thunberg,
61,1315481455,1315466917,ZlatanSweden10,2025-10-06T22:34:30Z,266325,,2025-10-06 22:34:30,2025-10,Greta Thunberg,
62,1315466917,1315424275,TheTechyOne,2025-10-06T20:47:38Z,266320,Updated her being deported to greece,2025-10-06 20:47:38,2025-10,Greta Thunberg,
63,1315424275,1315405382,Archon 2488,2025-10-06T16:10:04Z,265909,add convert template,2025-10-06 16:10:04,2025-10,Greta Thunberg,
64,1315405382,1315405251,Muboshgu,2025-10-06T13:45:01Z,265893,"Undid revision [[Special:Diff/1315405251|1315405251]] by [[Special:Contributions/Muboshgu|Muboshgu]] ([[User talk:Muboshgu|talk]]) sorry, misclick",2025-10-06 13:45:01,2025-10,Greta Thunberg,
65,1315405251,1315402407,Muboshgu,2025-10-06T13:43:53Z,265869,Reverted edit by [[Special:Contribs/Wasianpower|Wasianpower]] ([[User talk:Wasianpower|talk]]) to last version by Lova Falk,2025-10-06 13:43:53,2025-10,Greta Thunberg,
66,1315402407,1315398298,Wasianpower,2025-10-06T13:20:45Z,265893,"/* Gaza Freedom Flotilla */ not sure why we removed the bit about her being beaten, the most serious allegation",2025-10-06 13:20:45,2025-10,Greta Thunberg,
67,1315398298,1315398260,Lova Falk,2025-10-06T12:47:22Z,265869,/* Gaza Freedom Flotilla */ oops,2025-10-06 12:47:22,2025-10,Greta Thunberg,
68,1315398260,1315398201,Lova Falk,2025-10-06T12:46:59Z,265872,/* Gaza Freedom Flotilla */ now obsolete,2025-10-06 12:46:59,2025-10,Greta Thunberg,
69,1315398201,1315391953,Lova Falk,2025-10-06T12:46:24Z,266536,/* Gaza Freedom Flotilla */ was deported,2025-10-06 12:46:24,2025-10,Greta Thunberg,
70,1315391953,1315391867,Lova Falk,2025-10-06T11:53:33Z,266547,/* Gaza Freedom Flotilla */ D-M,2025-10-06 11:53:33,2025-10,Greta Thunberg,
71,1315391867,1315385148,Lova Falk,2025-10-06T11:52:49Z,266552,/* Gaza Freedom Flotilla */ announced deportation,2025-10-06 11:52:49,2025-10,Greta Thunberg,
72,1315385148,1315383893,Zhanii,2025-10-06T10:39:07Z,266184,/* Gaza Freedom Flotilla */ fixed typo,2025-10-06 10:39:07,2025-10,Greta Thunberg,
73,1315383893,1315373337,Burrobert,2025-10-06T10:25:21Z,266185,/* Gaza Freedom Flotilla */ Some clarifications and a link,2025-10-06 10:25:21,2025-10,Greta Thunberg,
74,1315373337,1315370945,Daisygoz,2025-10-06T08:33:00Z,266307,cleanup,2025-10-06 08:33:00,2025-10,Greta Thunberg,
75,1315370945,1315364138,U4ick,2025-10-06T08:05:11Z,266376,Undid revision [[Special:Diff/1315364138|1315364138]] by [[Special:Contributions/U4ick|U4ick]] ([[User talk:U4ick|talk]]),2025-10-06 08:05:11,2025-10,Greta Thunberg,
76,1315364138,1315351676,U4ick,2025-10-06T07:06:04Z,416246,"/* Activism */ Sectioned the flotilla missions into 3 parts: describing in detail what the missions were for, what they were trying to accomplish and what happened to each one. also changed == Activism == to == Activism and protests ==",2025-10-06 07:06:04,2025-10,Greta Thunberg,
77,1315351676,1315349218,Nurken,2025-10-06T04:56:53Z,266376,Flagicons are typically not placed there (infobox),2025-10-06 04:56:53,2025-10,Greta Thunberg,
78,1315349218,1315344539,Green Montanan,2025-10-06T04:37:10Z,266396,The status field is whether or not she is active,2025-10-06 04:37:10,2025-10,Greta Thunberg,
79,1315344539,1315344024,U4ick,2025-10-06T03:54:27Z,266405,/* top */let's try {{plainlist|}},2025-10-06 03:54:27,2025-10,Greta Thunberg,
80,1315344024,1315343456,U4ick,2025-10-06T03:49:27Z,266420,/* top */{{flatlist|}},2025-10-06 03:49:27,2025-10,Greta Thunberg,
81,1315343456,1315335822,U4ick,2025-10-06T03:43:14Z,266415,"/* top */ALL INFOBOX: added |nationality ---- ""global sumud flotilla"" added to '|movement'--- deleted ""Climate Advocate"" (she doesn't make money off her activism) from '|occupation' and added ""Climate activist • Political activist""",2025-10-06 03:43:14,2025-10,Greta Thunberg,
82,1315335822,1315299895,ComplexRational,2025-10-06T02:49:26Z,266469,/* Gaza Freedom Flotilla */ fix grammar,2025-10-06 02:49:26,2025-10,Greta Thunberg,
83,1315299895,1315292822,Muboshgu,2025-10-05T22:42:33Z,266470,/* top */ better,2025-10-05 22:42:33,2025-10,Greta Thunberg,
84,1315292822,1315291581,U4ick,2025-10-05T21:53:18Z,266506,/* top */shortened lead,2025-10-05 21:53:18,2025-10,Greta Thunberg,
85,1315291581,1315290525,U4ick,2025-10-05T21:45:14Z,267961,/* top */infamous-->notorious w/ citation,2025-10-05 21:45:14,2025-10,Greta Thunberg,
86,1315290525,1315290231,U4ick,2025-10-05T21:36:33Z,267692,/* Activism */ mentioned where the ship was headed-->[[Ketziot prison]]-->separated last paragraph,2025-10-05 21:36:33,2025-10,Greta Thunberg,
87,1315290231,1315289360,Muboshgu,2025-10-05T21:34:38Z,267674,/* top */ this lead is too long,2025-10-05 21:34:38,2025-10,Greta Thunberg,
88,1315289360,1315281752,U4ick,2025-10-05T21:29:11Z,267638,/* top */some history of when the flotillas began their journey (August 2025)-->how far the flotilla got to Gaza before being intercepted-->number of ships and activists detained-->conditions thunberg is facing in custody-->she's still detained as of 5 October,2025-10-05 21:29:11,2025-10,Greta Thunberg,
89,1315281752,1315278673,AnomieBOT,2025-10-05T20:37:23Z,265061,Dating maintenance tags: {{Citation needed}},2025-10-05 20:37:23,2025-10,Greta Thunberg,
90,1315278673,1315255479,Green Montanan,2025-10-05T20:16:57Z,265043,"Per talk, replacing the occupation from ""Climate activist"" to ""Climate advocate"" with a {{citation needed}} template to show that someone is paying her to advocate for the client.",2025-10-05 20:16:57,2025-10,Greta Thunberg,
91,1315255479,1315244940,U4ick,2025-10-05T17:50:47Z,264925,"/* top */(|moment INFOBOX) too many redundant/similar (gaza protest, june flotilla, global sumud flotilla). ""Gaza protest"" sums up the other two i think. also removed some duplicate wikilinks and updated Greta still being held in Israel as of today, October 5.",2025-10-05 17:50:47,2025-10,Greta Thunberg,
92,1315244940,1315244824,Electricmaster,2025-10-05T16:37:51Z,265026,"/* ""The Greta effect"" */",2025-10-05 16:37:51,2025-10,Greta Thunberg,
93,1315244824,1315206900,Electricmaster,2025-10-05T16:37:03Z,265014,"/* ""The Greta effect"" */",2025-10-05 16:37:03,2025-10,Greta Thunberg,
94,1315206900,1315200992,Burrobert,2025-10-05T12:04:09Z,265015,"Unsourced and, afaict, this is not mentioned in the article body.",2025-10-05 12:04:09,2025-10,Greta Thunberg,
95,1315200992,1315173700,Daisygoz,2025-10-05T11:08:11Z,265201,→top: cleanup,2025-10-05 11:08:11,2025-10,Greta Thunberg,
96,1315173700,1315161784,Green Montanan,2025-10-05T06:26:27Z,265301,typo and add link,2025-10-05 06:26:27,2025-10,Greta Thunberg,
97,1315161784,1315160178,AnomieBOT,2025-10-05T04:39:41Z,265302,"Rescuing orphaned refs (""nobel21"" from rev 1315106028; ""Time"" from rev 1315106028; ""scmp"" from rev 1315106028; ""NEWS-Guardian(2019-04-23)"" from rev 1315106028)",2025-10-05 04:39:41,2025-10,Greta Thunberg,
98,1315160178,1315159996,SnapSnap,2025-10-05T04:23:52Z,263363,corrected date format; removed superfluous English language parameters from citations,2025-10-05 04:23:52,2025-10,Greta Thunberg,
99,1315159996,1315159634,Gaurav,2025-10-05T04:22:03Z,264209,Replaced {{audio}} with {{pronounciation}},2025-10-05 04:22:03,2025-10,Greta Thunberg,
100,1315159634,1315159253,Gaurav,2025-10-05T04:18:17Z,264206,Replaced {{IPA-en}} and {{IPA-sv}} with {{IPA}},2025-10-05 04:18:17,2025-10,Greta Thunberg,
101,1315159253,1315154941,U4ick,2025-10-05T04:15:02Z,264215,/* top */({{IPA-en|ˈɡreɪtə ˈtuːnbɜːrɡ}}; Swedish: {{IPA-sv|ˈɡreːta ˈtʉːnbærj}}; {{audio|Sv-Greta Thunberg.ogg|Swedish pronunciation}},2025-10-05 04:15:02,2025-10,Greta Thunberg,
102,1315154941,1315106028,U4ick,2025-10-05T03:42:30Z,264231,"/* top */Rewrote lead to better follow [[WP:LEAD]] and [[WP:NPOV]], expanding it for balance and updated context. Included 2025 Gaza flotilla involvements—while improving chronological flow, tone, and readability. All information is supported by reliable sources.",2025-10-05 03:42:30,2025-10,Greta Thunberg,
103,1315106028,1315105113,Green Montanan,2025-10-04T22:19:27Z,273797,/* Gaza Freedom Flotilla */ [[WP:NPOV]]: add Israel's response (from the same reference),2025-10-04 22:19:27,2025-10,Greta Thunberg,
104,1315105113,1315103086,Green Montanan,2025-10-04T22:12:41Z,273722,/* Gaza Freedom Flotilla */ fix template error,2025-10-04 22:12:41,2025-10,Greta Thunberg,
105,1315103086,1315103003,Wasianpower,2025-10-04T21:59:02Z,273720,/* Gaza Freedom Flotilla */ add link,2025-10-04 21:59:02,2025-10,Greta Thunberg,
106,1315103003,1315102935,Wasianpower,2025-10-04T21:58:28Z,273716,/* Gaza Freedom Flotilla */ ce,2025-10-04 21:58:28,2025-10,Greta Thunberg,
107,1315102935,1315094403,Wasianpower,2025-10-04T21:57:57Z,273718,/* Gaza Freedom Flotilla */ added reporting from the Guardian that she has been mistreated in Israeli prison,2025-10-04 21:57:57,2025-10,Greta Thunberg,
108,1315094403,1315089824,AnomieBOT,2025-10-04T20:56:34Z,272977,[[User:AnomieBOT/docs/TemplateSubster|Substing templates]]: {{Format ISBN}}. See [[User:AnomieBOT/docs/TemplateSubster]] for info.,2025-10-04 20:56:34,2025-10,Greta Thunberg,
109,1315089824,1315083679,Green Montanan,2025-10-04T20:26:38Z,273002,"/* Pro-Palestinian activism */ In this case, the exact date is important, to give a sense how long after the [[October 7 attacks]] it happened.",2025-10-04 20:26:38,2025-10,Greta Thunberg,
110,1315083679,1315072605,Monkbot,2025-10-04T19:46:42Z,272998,[[User:Monkbot/task 21: Replace page(s) with article-number|Monkbot/task 21: Replace page(s) with article-number]];,2025-10-04 19:46:42,2025-10,Greta Thunberg,
111,1315072605,1315072210,Green Montanan,2025-10-04T18:40:03Z,272987,"/* Transatlantic voyage */ the hearing was in Washington, not New York",2025-10-04 18:40:03,2025-10,Greta Thunberg,
112,1315072210,1315070889,Green Montanan,2025-10-04T18:37:44Z,272978,/* Sabbatical year */ replace a bizarre section heading. Nothing within the section has anything to do with a sabbatical year,2025-10-04 18:37:44,2025-10,Greta Thunberg,
113,1315070889,1315070623,Green Montanan,2025-10-04T18:29:49Z,272973,Remove a misleading pipe. She was not pro-Palestinian prior to the war.,2025-10-04 18:29:49,2025-10,Greta Thunberg,
114,1315070623,1315070433,Green Montanan,2025-10-04T18:28:09Z,272996,She did not participate in all the flotillas listed (she was only 7 at the time of the first flotilla),2025-10-04 18:28:09,2025-10,Greta Thunberg,
115,1315070433,1314801191,Green Montanan,2025-10-04T18:27:04Z,272986,/* Gaza Freedom Flotilla */ She was not involved with the July flotilla,2025-10-04 18:27:04,2025-10,Greta Thunberg,
116,1314801191,1314787808,Doug Weller,2025-10-03T08:01:44Z,273018,Restored revision 1314633142 by [[Special:Contributions/CommunityNotesContributor|CommunityNotesContributor]] ([[User talk:CommunityNotesContributor|talk]]): Non EC edutir should not edit A-I  articles,2025-10-03 08:01:44,2025-10,Greta Thunberg,
117,1314787808,1314633142,Xkeylimepie,2025-10-03T06:03:57Z,273352,neutral language and citation,2025-10-03 06:03:57,2025-10,Greta Thunberg,
118,1314633142,1314606102,CommunityNotesContributor,2025-10-02T12:59:09Z,273018,update infobox with flotillas per content,2025-10-02 12:59:09,2025-10,Greta Thunberg,
119,1314606102,1314556275,Blainster,2025-10-02T09:06:22Z,273026,"/* top */chg ""admonishment"" –> admonition",2025-10-02 09:06:22,2025-10,Greta Thunberg,
120,1314556275,1314538745,Anne drew,2025-10-02T02:04:43Z,273028,Format [[#See also|See also]] section per [[MOS:ALSO]] ([[User:Anne drew/FormatSeeAlso|FormatSeeAlso]]),2025-10-02 02:04:43,2025-10,Greta Thunberg,
121,1314538745,1313881013,PatGallacher,2025-10-01T23:48:41Z,273018,/* Gaza Freedom Flotilla */ - capture,2025-10-01 23:48:41,2025-10,Greta Thunberg,
122,1313881013,1312698969,Ugog Nizdast,2025-09-28T16:14:12Z,272925,"/* Academics */ ce, longer but easier to read",2025-09-28 16:14:12,2025-09,Greta Thunberg,
123,1312698969,1312393612,GreenC bot,2025-09-22T03:53:39Z,272923,Move 1 url. [[User:GreenC/WaybackMedic_2.5|Wayback Medic 2.5]] per [[WP:URLREQ#ted.com]],2025-09-22 03:53:39,2025-09,Greta Thunberg,
124,1312393612,1310441136,Beegskin,2025-09-20T11:33:53Z,272916,/* Social media activism */ corrected last ref (Reuters) author,2025-09-20 11:33:53,2025-09,Greta Thunberg,
125,1310441136,1310425162,CommunityNotesContributor,2025-09-09T16:32:40Z,272897,"/* Gaza Freedom Flotilla */ update links, further info",2025-09-09 16:32:40,2025-09,Greta Thunberg,
126,1310425162,1310283078,FPSalman,2025-09-09T14:30:20Z,272867,/* External links */,2025-09-09 14:30:20,2025-09,Greta Thunberg,
127,1310283078,1310205294,Yahori1,2025-09-08T18:31:26Z,272832,,2025-09-08 18:31:26,2025-09,Greta Thunberg,
128,1310205294,1309214316,Enix150,2025-09-08T07:14:08Z,272804,/* See also */ restored Svante Arhennius per talk page,2025-09-08 07:14:08,2025-09,Greta Thunberg,
129,1309214316,1308805880,DonBeroni,2025-09-02T19:49:00Z,272386,/* Flight shame */ ce,2025-09-02 19:49:00,2025-09,Greta Thunberg,
130,1308805880,1308805703,IvanScrooge98,2025-08-31T15:58:17Z,272411,,2025-08-31 15:58:17,2025-08,Greta Thunberg,
131,1308805703,1308492979,IvanScrooge98,2025-08-31T15:56:44Z,272385,/* Gaza Freedom Flotilla */+,2025-08-31 15:56:44,2025-08,Greta Thunberg,
132,1308492979,1307384953,Jeffrey34555,2025-08-29T20:10:13Z,271999,Needless detail,2025-08-29 20:10:13,2025-08,Greta Thunberg,
133,1307384953,1306857523,Lova Falk,2025-08-23T08:39:30Z,272060,Undid good faith revision [[Special:Diff/1306857523|1306857523]] by [[Special:Contributions/Enix150|Enix150]] See Talk page!,2025-08-23 08:39:30,2025-08,Greta Thunberg,
134,1306857523,1305967244,Enix150,2025-08-20T02:58:40Z,272478,/* See also */ added Svante Arrhenius,2025-08-20 02:58:40,2025-08,Greta Thunberg,
135,1305967244,1305563780,Mozart12345678910,2025-08-15T04:11:45Z,272060,,2025-08-15 04:11:45,2025-08,Greta Thunberg,
136,1305563780,1305551504,Bishonen,2025-08-12T20:22:24Z,272082,"/* Gaza Freedom Flotilla */ I think this is what you meant to link, {{u|IvanScrooge98}}.",2025-08-12 20:22:24,2025-08,Greta Thunberg,
137,1305551504,1305525572,IvanScrooge98,2025-08-12T18:46:04Z,272082,link,2025-08-12 18:46:04,2025-08,Greta Thunberg,
138,1305525572,1305504314,Omnipaedista,2025-08-12T15:28:12Z,272078,avoid cluttering as per MOS:LEADCLUTTER,2025-08-12 15:28:12,2025-08,Greta Thunberg,
139,1305504314,1305500873,IvanScrooge98,2025-08-12T12:43:03Z,272075,,2025-08-12 12:43:03,2025-08,Greta Thunberg,
140,1305500873,1305446304,IvanScrooge98,2025-08-12T12:11:31Z,272072,/* Gaza Freedom Flotilla */+,2025-08-12 12:11:31,2025-08,Greta Thunberg,
141,1305446304,1303835647,Sdmn2011,2025-08-12T03:22:06Z,271201,,2025-08-12 03:22:06,2025-08,Greta Thunberg,
142,1303835647,1303834492,Venama,2025-08-02T09:46:00Z,271167,/* Post-high school graduation */,2025-08-02 09:46:00,2025-08,Greta Thunberg,
143,1303834492,1303360880,Venama,2025-08-02T09:31:13Z,270011,/* top */,2025-08-02 09:31:13,2025-08,Greta Thunberg,
144,1303360880,1303270763,IvanScrooge98,2025-07-30T14:50:33Z,269986,,2025-07-30 14:50:33,2025-07,Greta Thunberg,
145,1303270763,1303119921,Helper201,2025-07-30T01:03:17Z,269990,Clarification.,2025-07-30 01:03:17,2025-07,Greta Thunberg,
146,1303119921,1302849077,DexGreg01,2025-07-29T05:34:30Z,269975,/* Pro-Palestinian activism */No longer,2025-07-29 05:34:30,2025-07,Greta Thunberg,
